SMILES SOLUTE,SMILES Solvent 1,SMILES Solvent 2,Mole Fraction Solvent 1,Mole Fraction  Solvent 2,Density (g/mL),T (K),log(S),log(Xs),Reference (DOI),Comments,MW,pph(g/100g),DeltaGsolv
CN1C(=C(c2ccccc2S1(=O)=O)O)C(=O)Nc1ccccn1,CCO,,1.0,0.0,,298.14,-2.438899077,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C\3/C[C@H](CCC3=C)O)/CCC[C@]12C,CCO,,1.0,0.0,,298.15,0.595269013,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1cccc(c1OCC(=O)Nc1ccccc1)Cl,CCO,,1.0,0.0,,298.15,-0.440491896,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)c1c(ccc(c1[N+](=O)[O-])O)[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-0.394128008,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCOC(=O)[C@H]([C@H](C(=O)N)O)O,CCO,,1.0,0.0,,295.15,-1.072362614,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)Nc1cccc(c1N)Cl,CCO,,1.0,0.0,,293.15,-0.686608467,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CN1CC[C@]23[C@H]4CC[C@@H]([C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC)O,CCO,,1.0,0.0,,293.15,-0.456942235,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(cc1c1c(c(=O)c2c(cc(cc2o1)O)O)O)O)O,CCO,,1.0,0.0,,298.59,-1.581767392,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)CC(C)OC(=O)NC(=O)N,CCO,,1.0,0.0,,289.65,-1.815289433,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCC/C=C/C(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCO,,1.0,0.0,,293.15,-2.477818615,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCCCCCCCC(=O)OCCO,CCO,,1.0,0.0,,298.15,-0.999204807,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)Nc1cccc(c1)C(=O)O,CCO,,1.0,0.0,,293.15,-1.214669172,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(ccc1C=O)O,CCO,,1.0,0.0,,297.37,0.539322329,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,288.15,-2.402484727,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCC(CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)O,CCO,,1.0,0.0,,293.15,-2.001074769,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)cccc2[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-0.323508953,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCC[C@@H]([C@H](CCCCCCCCCCCC(=O)O)O)N(=O)=O,CCO,,1.0,0.0,,291.15,-0.049896619,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc2c(Cc3cc(ccc23)N)cc1Br,CCO,,1.0,0.0,,291.15,-1.517953347,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(c2c1cc(cc2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,CCO,,1.0,0.0,,288.15,-2.531144873,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,288.15,-0.965213683,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)OC(=O)NC(=O)N,CCO,,1.0,0.0,,289.15,-1.253629325,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCOC(=O)NC(=O)N,CCO,,1.0,0.0,,291.15,-1.114684198,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)nc(CSCc1nc3ccccc3o1)o2,CCO,,1.0,0.0,,298.14,-0.190347928,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)CC(C(=O)O)N,CCO,,1.0,0.0,,298.15,-2.977971986,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)OC(=O)Oc1ccccc1,CCO,,1.0,0.0,,297.98999999999995,-0.639030045,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCCOC(=O)c1cc(c(c(c1)O)O)O,CCO,,1.0,0.0,,293.15,0.169483185,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1CCC(CC1)n1c(CCCCOc2ccc3c(CCC(=O)N3)c2)nnn1,CCO,,1.0,0.0,,298.15,-1.98098835,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
COc1cc2c(cc1OC)N1C(=O)C[C@H]3[C@@H]4[C@H]5C[C@H]6[C@]2(CCN6CC5=CCO3)[C@@H]14,CCO,,1.0,0.0,,298.15,0.227894327,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C=C1C[C@]23C[C@H]1CC[C@H]2[C@]12CC[C@@H]([C@](C)([C@H]1[C@@H]3C(=O)O)C(=O)O2)O,CCO,,1.0,0.0,,298.14,-1.6435879,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C=CCc1ccc(c(c1)OC)OCCSCCOc1ccc(CC=C)cc1OC,CCO,,1.0,0.0,,291.15,-2.617593681,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C=CCNC(=S)NNc1ccc(cc1)[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-0.886966081,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(cc1[N+](=O)[O-])C(=O)O)N,CCO,,1.0,0.0,,291.15,-1.114267759,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)C(c1ccccc1)C(c1ccccc1)c1ccccc1,CCO,,1.0,0.0,,293.15,-2.720888368,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1cc2C(c3ccc(c(c3C(=O)c2c(c1)O)OC)O)C1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O,CCO,,1.0,0.0,,288.15,-1.887724776,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)C(=O)c1ccccc1,CCO,,1.0,0.0,,290.75,-0.129832963,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@H]23)C1,CCO,,1.0,0.0,,293.15,-2.070758013,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,CCO,,1.0,0.0,,293.15,-1.70251239,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCC1C(=O)N=C(N)S1,CCO,,1.0,0.0,,298.15,-1.753799911,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)cccc2NC(=O)NCCC(=O)O,CCO,,1.0,0.0,,298.15,-2.123908523,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)COC(=O)NCCCCCC(=O)O,CCO,,1.0,0.0,,293.15,0.061201085,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC1(C)[C@@]2(C)CC[C@@]1(C(=O)OC2=O)Cl,CCO,,1.0,0.0,,291.15,-1.456273421,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1[C@@H]([C@H]([C@@H]([C@@H](O1)ON(=O)=O)ON(=O)=O)ON(=O)=O)ON(=O)=O,CCO,,1.0,0.0,,293.15,-0.802671124,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)Nc1ccc(cc1)O,CCO,,1.0,0.0,,298.15,-0.052566894,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)C(=O)c1ccccc1C2=O,CCO,,1.0,0.0,,298.15,-1.77781932,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1ccc(cc1)N(/C(=N/c1ccccc1)/Nc1ccccc1)c1[nH]c2ccc(C)cc2n1,CCO,,1.0,0.0,,288.15,-2.737778954,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc2c(cc1C=O)OCO2,CCO,,1.0,0.0,,293.15,0.823520944,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC1(C)CC(=CC(=C(C#N)C#N)C1)/C=C/c1ccc(cc1)O,CCO,,1.0,0.0,,298.15,-2.196486306,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]1C[C@H]2CCN1C[C@@H]2C(=O)O)O,CCO,,1.0,0.0,,298.15,-2.376164922,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O,CCO,,1.0,0.0,,298.15,-2.221129619,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccnc(c1)C(=O)O,CCO,,1.0,0.0,,298.15,-0.357903099,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)c(cc(c2Cl)[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-2.152037413,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(c(c1)C(=O)N)O,CCO,,1.0,0.0,,293.15,-0.2924297,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(c(c1)C(=O)O)[N+](=O)[O-],CCO,,1.0,0.0,,298.15,0.346342884,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CCC(=O)[O-])CC[NH3+],CCO,,1.0,0.0,,298.15,-2.721651726,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(C(=O)O)oc1,CCO,,1.0,0.0,,297.65,0.551813258,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)/C=C/C=N/NC(=O)C(=O)N,CCO,,1.0,0.0,,293.15,-3.336913804,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C[C@@H]1CCC[C@H](C1)NC(=O)c1ccc2ccccc2c1,CCO,,1.0,0.0,,299.15,-0.300009502,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],CCO,,1.0,0.0,,293.15,0.213147688,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCC(CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)O,CCO,,1.0,0.0,,293.15,-1.782676142,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)(C)OC(=O)NC(=O)N,CCO,,1.0,0.0,,288.15,-1.345451013,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)(C)S(=O)(=O)C(C)(C)C,CCO,,1.0,0.0,,293.15,-0.044315724,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,295.15,-1.141621798,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1[C@H]([C@@H]([C@H](C(O)O1)O)O)O,CCO,,1.0,0.0,,298.15,-1.245804519,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCCCCCC(=O)NN,CCO,,1.0,0.0,,292.15,-2.475452859,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCO,,1.0,0.0,,293.15,-2.21336048,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)OC1C(C(C(C(C1OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)Br,CCO,,1.0,0.0,,293.15,-3.48023793,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(ccc1Br)Br,CCO,,1.0,0.0,,298.15,-0.867589008,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCC(C(C)C)OC(=O)NC(=O)N,CCO,,1.0,0.0,,293.15,-1.140823795,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)Cn1cc(CO)nn1,CCO,,1.0,0.0,,298.14,0.154186179,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CO)CP(=O)(CCCO)CCCO,CCO,,1.0,0.0,,298.10999999999996,-0.411966222,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCCCC(=O)O,CCO,,1.0,0.0,,293.15,-0.184944653,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)(CO)[C@@H](C(=O)NCCC(=O)NCCSC(=O)c1cccc2ccccc12)O,CCO,,1.0,0.0,,293.15,-0.880152424,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],CCO,,1.0,0.0,,293.15,-1.102460505,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(=C\C(=O)O)/C=C/C(=O)O,CCO,,1.0,0.0,,298.15,-2.000113088,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC1(C)C2CCC1(C)C(=O)C2Cl,CCO,,1.0,0.0,,293.15,-0.169738033,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(ccc1N)[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-0.47235575,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1c(c(=O)ccn1C)O,CCO,,1.0,0.0,,298.19,-1.610709477,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,291.15,-1.158333962,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CN(C)c1ccc(cc1)NC(=O)N(C=O)c1ccc(cc1)N(C)C,CCO,,1.0,0.0,,293.15,-2.274082705,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,296.15,-1.928721723,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCCCCCCC1C(=O)N=C(N)S1,CCO,,1.0,0.0,,298.15,-3.68711345,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2ccccc2c1,CCO,,1.0,0.0,,298.15,-0.187415696,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(C(=O)O)NC=O,CCO,,1.0,0.0,,298.15,-0.522870319,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCCCCCCC(=O)OCC(=O)c1ccccc1,CCO,,1.0,0.0,,298.15,-0.77226716,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CCCCCNCCCCCCN)CCCCC(=O)O,CCO,,1.0,0.0,,293.15,-2.477822797,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,288.15,-2.938281855,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1c(cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C)[N+](=O)[O-],CCO,,1.0,0.0,,288.15,-1.702185548,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(c(c1)C(=O)NO)/N=C/c1ccccn1,CCO,,1.0,0.0,,293.15,-1.537367482,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCOC(=O)c1ccc(cc1C)NC(=O)C,CCO,,1.0,0.0,,293.15,-0.493410444,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCSC(=O)c1ccccc1)O,CCO,,1.0,0.0,,293.15,-0.468666514,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCC(=O)NNC(=O)CCCC,CCO,,1.0,0.0,,293.15,-0.549591303,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)CCCOC(=O)NC(=O)N,CCO,,1.0,0.0,,287.15,-1.601661013,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CO[N+](=O)[O-])N(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CCO,,1.0,0.0,,298.15,-2.620276486,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCN(CCCC)CCOC(=O)c1ccc(cc1)/N=N/c1ccc(cc1N)N,CCO,,1.0,0.0,,298.15,-0.886878183,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCC(=O)NCCNC(=O)CC,CCO,,1.0,0.0,,298.15,-0.09622215,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CN(C)c1ccc(cc1)C(=Nc1ccc(cc1)N)c1ccc(cc1)N(C)C,CCO,,1.0,0.0,,293.15,-1.921003744,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(c(c1)Cl)Nc1ccc(cc1N)Cl,CCO,,1.0,0.0,,293.15,-1.801285343,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1cc(c(C)c(c1C(=O)OC)O)O,CCO,,1.0,0.0,,293.14,0.205744016,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](C[C@]12C)O,CCO,,1.0,0.0,,298.14,0.562124627,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc2c(c(c1)N)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCO,,1.0,0.0,,297.15,-2.436556992,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1ccc(cc1)C(c1ccc(C)cc1)(C(c1ccc(C)cc1)(c1ccc(C)cc1)O)O,CCO,,1.0,0.0,,298.15,-3.023835587,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,CCO,,1.0,0.0,,298.25,-2.19358722,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCOC(=O)C1C(=O)CC(C)(C(C1c1ccccc1)C(=O)OCC)O,CCO,,1.0,0.0,,293.15,-1.56390915,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC1(C)CC(CC(C)(C)N1)O,CCO,,1.0,0.0,,298.14,0.361215791,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
Cc1cc(=O)n(c2ccccc2)n1C,CCO,,1.0,0.0,,295.15,0.492373776,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cnccc1C(=O)N,CCO,,1.0,0.0,,298.15,-0.241710093,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(ccc1CCC(=O)c1c(cc(cc1O)O)O)O,CCO,,1.0,0.0,,298.19,-0.178478611,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCOC(=O)/C=C/C=C/C(=O)OCC,CCO,,1.0,0.0,,298.15,-0.406026263,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(N)nc(c1)N,CCO,,1.0,0.0,,297.14,0.542212284,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
COC(=O)c1ccccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O1)O)O)O,CCO,,1.0,0.0,,292.15,-2.157324451,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1N2CN3CN1CN(C2)C3,CCO,,1.0,0.0,,293.15,-0.788570894,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)C(C(c1ccccc1)C(=O)c1ccccc1)C1C(=O)c2ccccc2C1=O,CCO,,1.0,0.0,,293.15,-2.332946187,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,CCO,,1.0,0.0,,293.15,-2.593386658,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)CCOC(=O)NC(=O)N,CCO,,1.0,0.0,,290.15,-2.415426198,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=CC(C(Cl)(Cl)Cl)O)C,CCO,,1.0,0.0,,293.15,0.39824594,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCC(C)OC(=O)NC(=O)N,CCO,,1.0,0.0,,287.15,-2.025386193,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCCCC(CCC)(CCC)C(=O)NO,CCO,,1.0,0.0,,299.15,0.0,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(cc(c1)Br)C(=O)O,CCO,,1.0,0.0,,298.15,-0.438898118,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1COC(=O)CO1,CCO,,1.0,0.0,,288.34999999999997,0.845689016,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)(C)NCC(COc1cccc2C[C@H]([C@H](Cc12)O)O)O,CCO,,1.0,0.0,,296.15,-0.799447239,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(C)C1CCC(C)CC1OC(=O)NC(=O)N,CCO,,1.0,0.0,,291.15,-2.23825764,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)Nc1ccc(cc1)N=Nc1ccccc1,CCO,,1.0,0.0,,298.15,0.0681909,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
COC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,CCO,,1.0,0.0,,298.15,-1.940469891,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)O1,CCO,,1.0,0.0,,298.15,-1.955388283,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2[C@H]1C)C(=O)O,CCO,,1.0,0.0,,291.15,-2.091437846,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc2c3ccc(cc3C(c2cc1Cl)O)N,CCO,,1.0,0.0,,291.15,-1.467648316,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC#CC(=O)N1CCC[C@H]1c1nc(c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12,CCO,,1.0,0.0,,298.15,-2.190811492,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc(cc1)C(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],CCO,,1.0,0.0,,299.15,-2.312598381,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C1CCC(CC1)N(C(=O)C1CCC1)O,CCO,,1.0,0.0,,298.15,-0.121328008,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CCCCc1ccc(cc1)/C(=N\Nc1ccc(C)cc1)/C(=O)O,CCO,,1.0,0.0,,293.15,-1.050605969,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)[nH]c(c1cscn1)n2,CCO,,1.0,0.0,,298.15,-2.164398831,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1ccc2c(c1)Nc1ccccc1S2,CCO,,1.0,0.0,,293.15,-1.039383609,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(c(cc1c1coc2cc(cc(c2c1=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O,CCO,,1.0,0.0,,291.15,-3.07662633,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(Br)oc1C=O,CCO,,1.0,0.0,,293.15,-0.544023372,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CCC(=O)O)CCC(=O)O,CCO,,1.0,0.0,,298.44,0.315608112,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
C(CCC(=O)O)CC(=O)O,CCO,,1.0,0.0,,298.15,-0.215388012,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
CC(=O)NCCNC(=O)C,CCO,,1.0,0.0,,298.15,-0.04161264,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
c1cc(ccc1S(=O)(=O)N)S(=O)(=O)N,CCO,,1.0,0.0,,298.15,-1.771354104,,10.5281/zenodo.3686212,"From Nat Commun 11, 5753 (2020).",,,
